possession_id,timestamp,team,player_id,action,zone,pressure,team_status,outcome,xg_change
M7463-P009,2025-06-15T20:19:37.146562Z,Home,2,SupportRequest,C5,0,Tied,Success,0.0
M7463-P009,2025-06-15T20:19:37.146575Z,Home,1,SupportRequest,B1,0,Tied,Success,0.0
M7463-P009,2025-06-15T20:19:37.146582Z,Away,4,SupportRequest,C4,0,Tied,Success,0.0
M7463-P009,2025-06-15T20:19:37.146594Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146602Z,Home,9,BallRecovery,B5,0,Tied,Success,0.01
M7463-P010,2025-06-15T20:19:37.146603Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146605Z,Away,9,Shot,B1,1,Tied,Failure,-0.04
M7463-P010,2025-06-15T20:19:37.146607Z,Away,11,SupportRequest,B3,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146609Z,Away,3,SupportRequest,A2,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146663Z,Home,9,Pass,B5,1,Tied,Success,0.02
M7463-P010,2025-06-15T20:19:37.146665Z,Home,4,SupportRequest,A1,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146667Z,Home,7,SupportRequest,D4,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146669Z,Home,10,SupportRequest,A2,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146672Z,Home,3,SupportRequest,A1,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146674Z,Away,6,SupportRequest,D5,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146708Z,Home,11,SupportRequest,C4,0,Tied,Success,0.0
M7463-P010,2025-06-15T20:19:37.146724Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P011,2025-06-15T20:19:37.146732Z,Away,8,BallRecovery,C3,0,Tied,Success,0.01
M7463-P011,2025-06-15T20:19:37.146734Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P011,2025-06-15T20:19:37.146736Z,Home,1,Pass,C4,1,Tied,Failure,-0.05
M7463-P011,2025-06-15T20:19:37.146751Z,Home,9,SupportRequest,B5,0,Tied,Success,0.0
M7463-P011,2025-06-15T20:19:37.146754Z,Away,11,SupportRequest,B3,0,Tied,Success,0.0
M7463-P011,2025-06-15T20:19:37.146789Z,Away,8,Pass,C3,1,Tied,Success,0.02
M7463-P011,2025-06-15T20:19:37.146810Z,Away,6,SupportRequest,D5,0,Tied,Success,0.0
M7463-P011,2025-06-15T20:19:37.146825Z,Home,2,SupportRequest,C5,0,Tied,Success,0.0
M7463-P011,2025-06-15T20:19:37.146840Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P012,2025-06-15T20:19:37.146847Z,Home,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P012,2025-06-15T20:19:37.146849Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P012,2025-06-15T20:19:37.146850Z,Away,1,Clearance,B4,1,Tied,Success,0.0
M7463-P012,2025-06-15T20:19:37.146871Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P013,2025-06-15T20:19:37.146879Z,Away,8,BallRecovery,C3,0,Tied,Success,0.01
M7463-P013,2025-06-15T20:19:37.146881Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P013,2025-06-15T20:19:37.146882Z,Home,7,Pass,C3,1,Tied,Failure,-0.05
M7463-P013,2025-06-15T20:19:37.146892Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P014,2025-06-15T20:19:37.146899Z,Home,6,BallRecovery,C2,0,Tied,Success,0.01
M7463-P014,2025-06-15T20:19:37.146901Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P014,2025-06-15T20:19:37.146902Z,Away,8,Pass,C3,1,Tied,Failure,-0.05
M7463-P014,2025-06-15T20:19:37.146917Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P015,2025-06-15T20:19:37.146925Z,Away,7,BallRecovery,C1,0,Tied,Success,0.01
M7463-P015,2025-06-15T20:19:37.146926Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P015,2025-06-15T20:19:37.146928Z,Home,6,Pass,C2,1,Tied,Failure,-0.05
M7463-P015,2025-06-15T20:19:37.146947Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P016,2025-06-15T20:19:37.146955Z,Home,8,BallRecovery,D1,0,Tied,Success,0.01
M7463-P016,2025-06-15T20:19:37.146956Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P016,2025-06-15T20:19:37.146958Z,Away,7,Dribble,C1,1,Tied,Failure,-0.03
M7463-P016,2025-06-15T20:19:37.146965Z,Away,11,SupportRequest,A4,0,Tied,Success,0.0
M7463-P016,2025-06-15T20:19:37.146991Z,Home,6,SupportRequest,C2,0,Tied,Success,0.0
M7463-P016,2025-06-15T20:19:37.147006Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P017,2025-06-15T20:19:37.147014Z,Away,7,BallRecovery,C1,0,Tied,Success,0.01
M7463-P017,2025-06-15T20:19:37.147015Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P017,2025-06-15T20:19:37.147017Z,Home,8,Dribble,D1,1,Tied,Failure,-0.03
M7463-P017,2025-06-15T20:19:37.147025Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P018,2025-06-15T20:19:37.147032Z,Home,6,BallRecovery,C2,0,Tied,Success,0.01
M7463-P018,2025-06-15T20:19:37.147033Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P018,2025-06-15T20:19:37.147035Z,Away,7,Pass,C1,1,Tied,Failure,-0.05
M7463-P018,2025-06-15T20:19:37.147037Z,Home,2,SupportRequest,C5,0,Tied,Success,0.0
M7463-P018,2025-06-15T20:19:37.147058Z,Home,9,SupportRequest,C4,0,Tied,Success,0.0
M7463-P018,2025-06-15T20:19:37.147096Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147104Z,Away,6,BallRecovery,D5,0,Tied,Success,0.01
M7463-P019,2025-06-15T20:19:37.147105Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147107Z,Home,6,Pass,C2,1,Tied,Failure,-0.05
M7463-P019,2025-06-15T20:19:37.147109Z,Away,1,SupportRequest,B4,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147145Z,Away,6,Dribble,C5,1,Tied,Success,0.03
M7463-P019,2025-06-15T20:19:37.147184Z,Away,1,SupportRequest,B4,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147193Z,Away,6,Dribble,B5,1,Tied,Success,0.03
M7463-P019,2025-06-15T20:19:37.147230Z,Home,10,SupportRequest,C2,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147249Z,Home,4,SupportRequest,B2,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147251Z,Home,7,SupportRequest,C3,0,Tied,Success,0.0
M7463-P019,2025-06-15T20:19:37.147283Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P020,2025-06-15T20:19:37.147291Z,Home,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P020,2025-06-15T20:19:37.147292Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P020,2025-06-15T20:19:37.147294Z,Away,6,Shot,B5,1,Tied,Failure,-0.04
M7463-P020,2025-06-15T20:19:37.147301Z,Home,1,SupportRequest,D2,0,Tied,Success,0.0
M7463-P020,2025-06-15T20:19:37.147303Z,Home,3,SupportRequest,B1,0,Tied,Success,0.0
M7463-P020,2025-06-15T20:19:37.147304Z,Away,7,SupportRequest,C3,0,Tied,Success,0.0
M7463-P020,2025-06-15T20:19:37.147324Z,Home,1,SupportRequest,D2,0,Tied,Success,0.0
M7463-P020,2025-06-15T20:19:37.147339Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P021,2025-06-15T20:19:37.147349Z,Away,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P021,2025-06-15T20:19:37.147350Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P021,2025-06-15T20:19:37.147352Z,Home,7,Dribble,C3,1,Tied,Failure,-0.03
M7463-P021,2025-06-15T20:19:37.147360Z,Away,5,SupportRequest,A1,0,Tied,Success,0.0
M7463-P021,2025-06-15T20:19:37.147369Z,Home,6,SupportRequest,B2,0,Tied,Success,0.0
M7463-P021,2025-06-15T20:19:37.147397Z,Away,7,Pass,C3,1,Tied,Success,0.02
M7463-P021,2025-06-15T20:19:37.147399Z,Home,7,SupportRequest,C3,0,Tied,Success,0.0
M7463-P021,2025-06-15T20:19:37.147431Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P022,2025-06-15T20:19:37.147438Z,Home,8,BallRecovery,D2,0,Tied,Success,0.01
M7463-P022,2025-06-15T20:19:37.147440Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P022,2025-06-15T20:19:37.147441Z,Away,4,Pass,B4,1,Tied,Failure,-0.05
M7463-P022,2025-06-15T20:19:37.147443Z,Home,10,SupportRequest,C2,0,Tied,Success,0.0
M7463-P022,2025-06-15T20:19:37.147494Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P023,2025-06-15T20:19:37.147502Z,Away,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P023,2025-06-15T20:19:37.147503Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P023,2025-06-15T20:19:37.147504Z,Home,8,Pass,D2,1,Tied,Failure,-0.05
M7463-P023,2025-06-15T20:19:37.147553Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P024,2025-06-15T20:19:37.147563Z,Home,8,BallRecovery,D2,0,Tied,Success,0.01
M7463-P024,2025-06-15T20:19:37.147565Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P024,2025-06-15T20:19:37.147567Z,Away,7,Pass,C3,1,Tied,Failure,-0.05
M7463-P024,2025-06-15T20:19:37.147590Z,Away,4,SupportRequest,A3,0,Tied,Success,0.0
M7463-P024,2025-06-15T20:19:37.147618Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147626Z,Away,6,BallRecovery,D5,0,Tied,Success,0.01
M7463-P025,2025-06-15T20:19:37.147627Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147629Z,Home,8,Pass,D2,1,Tied,Failure,-0.05
M7463-P025,2025-06-15T20:19:37.147661Z,Away,6,Dribble,C5,1,Tied,Success,0.03
M7463-P025,2025-06-15T20:19:37.147675Z,Home,2,SupportRequest,A5,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147677Z,Home,7,SupportRequest,C3,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147692Z,Home,4,SupportRequest,C3,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147706Z,Home,8,SupportRequest,D2,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147721Z,Home,6,SupportRequest,D3,0,Tied,Success,0.0
M7463-P025,2025-06-15T20:19:37.147769Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P026,2025-06-15T20:19:37.147784Z,Home,7,BallRecovery,B4,0,Tied,Success,0.01
M7463-P026,2025-06-15T20:19:37.147786Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P026,2025-06-15T20:19:37.147788Z,Away,6,Pass,C5,1,Tied,Failure,-0.05
M7463-P026,2025-06-15T20:19:37.147861Z,Home,7,Dribble,C4,1,Tied,Success,0.03
M7463-P026,2025-06-15T20:19:37.147869Z,Home,9,SupportRequest,C4,0,Tied,Success,0.0
M7463-P026,2025-06-15T20:19:37.147887Z,Home,5,SupportRequest,A3,0,Tied,Success,0.0
M7463-P026,2025-06-15T20:19:37.147889Z,Away,7,SupportRequest,C3,0,Tied,Success,0.0
M7463-P026,2025-06-15T20:19:37.147957Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P027,2025-06-15T20:19:37.147967Z,Away,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P027,2025-06-15T20:19:37.147968Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P027,2025-06-15T20:19:37.147970Z,Home,7,Shot,C4,1,Tied,Failure,-0.06
M7463-P027,2025-06-15T20:19:37.148004Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P028,2025-06-15T20:19:37.148012Z,Home,6,BallRecovery,C1,0,Tied,Success,0.01
M7463-P028,2025-06-15T20:19:37.148014Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P028,2025-06-15T20:19:37.148015Z,Away,7,Dribble,C3,1,Tied,Failure,-0.03
M7463-P028,2025-06-15T20:19:37.148034Z,Home,6,Pass,C1,1,Tied,Success,0.02
M7463-P028,2025-06-15T20:19:37.148054Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P029,2025-06-15T20:19:37.148062Z,Away,6,BallRecovery,B5,0,Tied,Success,0.01
M7463-P029,2025-06-15T20:19:37.148064Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P029,2025-06-15T20:19:37.148066Z,Home,8,Pass,B1,1,Tied,Failure,-0.05
M7463-P029,2025-06-15T20:19:37.148081Z,Away,8,SupportRequest,A4,0,Tied,Success,0.0
M7463-P029,2025-06-15T20:19:37.148121Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P030,2025-06-15T20:19:37.148129Z,Home,7,BallRecovery,C4,0,Tied,Success,0.01
M7463-P030,2025-06-15T20:19:37.148130Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P030,2025-06-15T20:19:37.148132Z,Away,6,Shot,B5,1,Tied,Failure,-0.04
M7463-P030,2025-06-15T20:19:37.148149Z,Home,7,Pass,C4,1,Tied,Success,0.02
M7463-P030,2025-06-15T20:19:37.148193Z,Away,3,SupportRequest,B1,0,Tied,Success,0.0
M7463-P030,2025-06-15T20:19:37.148202Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P031,2025-06-15T20:19:37.148210Z,Away,7,BallRecovery,C4,0,Tied,Success,0.01
M7463-P031,2025-06-15T20:19:37.148211Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P031,2025-06-15T20:19:37.148213Z,Home,8,Pass,C2,1,Tied,Failure,-0.05
M7463-P031,2025-06-15T20:19:37.148221Z,Away,6,SupportRequest,B5,0,Tied,Success,0.0
M7463-P031,2025-06-15T20:19:37.148309Z,Away,7,Dribble,B4,1,Tied,Success,0.03
M7463-P031,2025-06-15T20:19:37.148335Z,Home,7,SupportRequest,C4,0,Tied,Success,0.0
M7463-P031,2025-06-15T20:19:37.148369Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P032,2025-06-15T20:19:37.148377Z,Home,7,BallRecovery,C4,0,Tied,Success,0.01
M7463-P032,2025-06-15T20:19:37.148379Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P032,2025-06-15T20:19:37.148380Z,Away,7,Pass,B4,1,Tied,Failure,-0.05
M7463-P032,2025-06-15T20:19:37.148407Z,Home,6,SupportRequest,C1,0,Tied,Success,0.0
M7463-P032,2025-06-15T20:19:37.148471Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P033,2025-06-15T20:19:37.148479Z,Away,6,BallRecovery,A5,0,Tied,Success,0.01
M7463-P033,2025-06-15T20:19:37.148484Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P033,2025-06-15T20:19:37.148486Z,Home,7,Shot,C4,1,Tied,Failure,-0.06
M7463-P033,2025-06-15T20:19:37.148501Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P034,2025-06-15T20:19:37.148509Z,Home,6,BallRecovery,C1,0,Tied,Success,0.01
M7463-P034,2025-06-15T20:19:37.148510Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P034,2025-06-15T20:19:37.148512Z,Away,6,Shot,A5,1,Tied,Failure,-0.075
M7463-P034,2025-06-15T20:19:37.148531Z,Away,4,SupportRequest,B3,0,Tied,Success,0.0
M7463-P034,2025-06-15T20:19:37.148545Z,Away,3,SupportRequest,C2,0,Tied,Success,0.0
M7463-P034,2025-06-15T20:19:37.148560Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P035,2025-06-15T20:19:37.148568Z,Away,7,BallRecovery,C5,0,Tied,Success,0.01
M7463-P035,2025-06-15T20:19:37.148569Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P035,2025-06-15T20:19:37.148571Z,Home,6,Pass,C1,1,Tied,Failure,-0.05
M7463-P035,2025-06-15T20:19:37.148585Z,Away,7,Dribble,B5,1,Tied,Success,0.03
M7463-P035,2025-06-15T20:19:37.148606Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P036,2025-06-15T20:19:37.148614Z,Home,6,BallRecovery,C1,0,Tied,Success,0.01
M7463-P036,2025-06-15T20:19:37.148615Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P036,2025-06-15T20:19:37.148617Z,Away,7,Shot,B5,1,Tied,Failure,-0.04
M7463-P036,2025-06-15T20:19:37.148625Z,Away,6,SupportRequest,A5,0,Tied,Success,0.0
M7463-P036,2025-06-15T20:19:37.148639Z,Away,1,SupportRequest,C3,0,Tied,Success,0.0
M7463-P036,2025-06-15T20:19:37.148647Z,Away,8,SupportRequest,A3,0,Tied,Success,0.0
M7463-P036,2025-06-15T20:19:37.148661Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P037,2025-06-15T20:19:37.148669Z,Away,7,BallRecovery,B5,0,Tied,Success,0.01
M7463-P037,2025-06-15T20:19:37.148670Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P037,2025-06-15T20:19:37.148672Z,Home,6,Pass,C1,1,Tied,Failure,-0.05
M7463-P037,2025-06-15T20:19:37.148718Z,Away,7,Pass,B5,1,Tied,Success,0.02
M7463-P037,2025-06-15T20:19:37.148720Z,Home,9,SupportRequest,A3,0,Tied,Success,0.0
M7463-P037,2025-06-15T20:19:37.148734Z,Home,2,SupportRequest,A3,0,Tied,Success,0.0
M7463-P037,2025-06-15T20:19:37.148757Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P038,2025-06-15T20:19:37.148764Z,Home,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P038,2025-06-15T20:19:37.148766Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P038,2025-06-15T20:19:37.148767Z,Away,9,Shot,A5,1,Tied,Failure,-0.075
M7463-P038,2025-06-15T20:19:37.148815Z,Away,7,SupportRequest,B5,0,Tied,Success,0.0
M7463-P038,2025-06-15T20:19:37.148839Z,Home,7,Pass,C3,1,Tied,Success,0.02
M7463-P038,2025-06-15T20:19:37.148848Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P039,2025-06-15T20:19:37.148856Z,Away,7,BallRecovery,B5,0,Tied,Success,0.01
M7463-P039,2025-06-15T20:19:37.148859Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P039,2025-06-15T20:19:37.148861Z,Home,2,Clearance,B3,1,Tied,Failure,0.0
M7463-P039,2025-06-15T20:19:37.148881Z,Home,6,SupportRequest,A1,0,Tied,Success,0.0
M7463-P039,2025-06-15T20:19:37.148883Z,Away,2,SupportRequest,A2,0,Tied,Success,0.0
M7463-P039,2025-06-15T20:19:37.148892Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P040,2025-06-15T20:19:37.148900Z,Home,9,BallRecovery,A3,0,Tied,Success,0.01
M7463-P040,2025-06-15T20:19:37.148901Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P040,2025-06-15T20:19:37.148903Z,Away,7,Dribble,B5,1,Tied,Failure,-0.03
M7463-P040,2025-06-15T20:19:37.148919Z,Home,9,Pass,A3,1,Tied,Success,0.02
M7463-P040,2025-06-15T20:19:37.148932Z,Away,9,SupportRequest,A5,0,Tied,Success,0.0
M7463-P040,2025-06-15T20:19:37.148959Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P041,2025-06-15T20:19:37.148966Z,Away,6,BallRecovery,A3,0,Tied,Success,0.01
M7463-P041,2025-06-15T20:19:37.148968Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P041,2025-06-15T20:19:37.148969Z,Home,3,Pass,A3,1,Tied,Failure,-0.05
M7463-P041,2025-06-15T20:19:37.148994Z,Away,7,SupportRequest,B5,0,Tied,Success,0.0
M7463-P041,2025-06-15T20:19:37.149009Z,Away,5,SupportRequest,A5,0,Tied,Success,0.0
M7463-P041,2025-06-15T20:19:37.149030Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P042,2025-06-15T20:19:37.149038Z,Home,7,BallRecovery,C3,0,Tied,Success,0.01
M7463-P042,2025-06-15T20:19:37.149039Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P042,2025-06-15T20:19:37.149041Z,Away,6,Shot,A3,1,Tied,Failure,-0.175
M7463-P042,2025-06-15T20:19:37.149044Z,Home,6,SupportRequest,A1,0,Tied,Success,0.0
M7463-P042,2025-06-15T20:19:37.149062Z,Home,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P043,2025-06-15T20:19:37.149070Z,Away,8,BallRecovery,C3,0,Tied,Success,0.01
M7463-P043,2025-06-15T20:19:37.149072Z,Away,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P043,2025-06-15T20:19:37.149073Z,Home,7,Shot,C3,1,Tied,Failure,-0.09
M7463-P043,2025-06-15T20:19:37.149083Z,Home,9,SupportRequest,A3,0,Tied,Success,0.0
M7463-P043,2025-06-15T20:19:37.149099Z,Away,8,Pass,C3,1,Tied,Success,0.02
M7463-P043,2025-06-15T20:19:37.149113Z,Away,0,PossessionEnd,C3,0,Tied,Success,0.0
M7463-P044,2025-06-15T20:19:37.149121Z,Home,6,BallRecovery,A1,0,Tied,Success,0.01
M7463-P044,2025-06-15T20:19:37.149122Z,Home,0,PossessionStart,C3,0,Tied,Success,0.0
M7463-P044,2025-06-15T20:19:37.149124Z,Away,3,Pass,C4,1,Tied,Failure,-0.05
M7463-P044,2025-06-15T20:19:37.149137Z,Away,6,SupportRequest,A3,0,Tied,Success,0.0
